,obm_datum,location_start,survey_station_code,location_end,basin,river,date,time_start,time_end,team,site_length,site_width,area_surface,depth_mean,depth_max,covering,shading,meander,electrofisher_type,type_of_electrofishing,water_level,land_use_right,rb_fine_sediment,rb_sand,rb_gravel,rb_stone,rb_large_stone,rb_concrete,rb_clay,lu_right_bank,lu_left_bank,lbv_grasses,lbv_wood,lbv_stone,lbv_concrete,rbv_grasses,rbv_wood,rbv_stone,rbv_concrete,ws_rapid,ws_medium,ws_slow,ws_stagnant,transparency,naturalness,date_of_modification,ph,conductivity,tds,disolved_oxygen_proc,disolved_oxygen_mgl,temperature,site_width_max,lbv_bushes,rbv_bushes,altitude,water_type,etrs10,sci,bazin,bazin_code,bazin2_ccm2,geometry x,geometry y,,
454,8/22/2017 0:00,Fekete-Koros Tenke (Zingel z),CR17002,NA,Fekete-Koros,Crisul Negru,NA,1020,NA,"Nagy András Attila, Togor Andrei, Cirodea Moise, Drimbea Marcus",2000,23,1500,70,190,0,25,3,2,boat,3,NA,5,10,35,45,5,0,0,"fűz, nyár, ártér, szántó","fűz, nyár, ártér, szántó",20,70,0,0,20,70,0,0,20,35,40,5,4,2,10-20 year,NA,NA,NA,NA,NA,23,29,10,10,110.74,river,10km10kmE522N269,ROSCI0049: Crișul Negru,Crişuri,CR,Koros,21.88781801,46.75416236,c(NaN, NaN)
455,8/21/2017 0:00,Fekete-Koros Rapa csonakbol legfelso,CR17001,NA,Fekete-Koros,Crisul Negru,NA,1050,NA,"Nagy András Attila, Togor Andrei, Cirodea Moise, Drimbea Marcus",1000,25,1500,60,150,0,28,3,2,boat,3,NA,4,11,37,42,6,0,0,"fűz, nyár, ártér, mezőgazdasági terület","fűz, nyár, mezőgazdasági terület",20,70,0,0,20,70,0,0,25,35,35,5,4,1,NA,NA,NA,NA,NA,NA,23,30,10,10,119.43,river,10km10kmE523N270,ROSCI0049: Crișul Negru,Crişuri,CR,Koros,21.99994508,46.77400251,c(NaN, NaN)
456,9/15/2017 0:00,Toz Garba-Csermo,CR17007,177,Körös,Tauz,NA,1110,1200,"Nagy András Attila, Kovács Attila",150,15,400,50,85,85,88,0,1,wading,1,NA,90,4,5,0,0,1,0,"floodplain, bush, agricultural land","floodplain, bush, pasture",50,48,0,2,50,48,0,2,0,0,4,96,5,1,NA,7.41,203,101,40,3.5,18.7,25,0,0,104.88,river,10km10kmE522N267,ROSCI0350: Lunca Teuzului,Crişuri,CR,Koros,21.8105013,46.50719359,c(NaN, NaN)
457,9/16/2017 0:00,Toz Agya felett,CR17011,179,Körös,Tauz,NA,650,750,"Nagy András Attila, Kovács Attila",150,16,450,35,80,85,95,0,1,wading,1,NA,80,15,5,0,0,0,0,"floodplain, dike, deciduous forest","floodplain, dike, agricultural land",28,70,0,2,23,75,0,2,0,0,10,90,5,2, 30-50 year,7.5,338,169,42,3.8,18,35,0,0,101.73,river,10km10kmE520N267,ROSCI0350: Lunca Teuzului,Crişuri,CR,Koros,21.6265883,46.54554795,c(NaN, NaN)
458,8/23/2017 0:00,Fekete-Koros legalso,CR17003,eddig,Fekete-Koros,Crisul Negru,NA,1110,NA,"Nagy András Attila, Togor Andrei, Cirodea Moise, Drimbea Marcus",2000,25,1000,180,350,2,30,0,2,boat,3,NA,30,68,1,0,1,0,0,"legelt töltés, szántó","legelt töltés, szántó",35,50,0,0,20,60,0,0,0,0,80,20,4,3,30-50 year,NA,NA,NA,NA,NA,NA,30,15,20,90.42,river,10km10kmE519N268,ROSCI0049: Crișul Negru,Crişuri,CR,Koros,21.50405291,46.64023209,c(NaN, NaN)
459,8/26/2021 0:00,Fekete-Koros masodik T,CR21004,314,Crisul Negru,Crisul Negru,NA,630,NA,"Nagy András Attila, Zsigmond Miklós",150,21,750,55,130,10,25,0,1,wading,2,NA,3,75,15,2,0,0,5,"fűz, töltés, mezőgazdasági terület","fűz, töltés, mezőgazdasági terület",5,80,0,0,5,80,0,0,0,50,40,10,4,3,30-50 year,7.65,383,192,NA,NA,20.5,28,15,15,96.13,river,10km10kmE521N268,ROSCI0049: Crișul Negru,Crişuri,CR,Koros,21.67345855,46.66392276,c(NaN, NaN)
460,9/16/2017 0:00,Feher-Koros csonakbol,CR17008,180,Körös,Crisul Alb,NA,840,1020,"Nagy András Attila, Kovács Attila",400,25,600,250,400,2,15,0,1,boat,2,NA,80,10,10,0,0,0,0,"very little floodplain with willow and Amorpha fructicosa, dike, agricultural land ","very little floodplain with willow and Amorpha fructicosa, dike, agricultural land ",35,65,0,0,35,65,0,0,0,0,50,50,4,3, 30-50 year,7.78,397,198,67,5.7,20.8,28,0,0,89.4,river,10km10kmE518N267,ROSCI0048: Crișul Alb,Crişuri,CR,Koros,21.37288,46.618977,c(NaN, NaN)
461,9/16/2017 0:00,Feher-Koros Varsand,CR17010,"181, 183",Körös,Crisul Alb,NA,1080,1200,"Nagy András Attila, Kovács Attila",200,45,800,90,180,10,13,0,1,wading,2,NA,50,35,0,0,0,0,15,"pasture, dike, agricultural land","dike, locality",70,30,0,0,70,30,0,0,0,0,20,80,4,3, 30-50 year,8.31,387,193,99,8.6,22.1,50,0,0,88.59,river,10km10kmE518N267,NA,Crişuri,CR,Koros,21.34971821,46.61913325,c(NaN, NaN)
462,9/18/2019 0:00,Maros legalso Sejteny T,MU19046,"177, 178",Maros,Mures,NA,690,NA,"Nagy András Attila, Kelemen Alpár, Gabriel Herlo",600,100,1500,100,130,0,2,0,1,wading,2,NA,2,68,25,5,0,0,0,"salcie, plop, pasune, dig","salcie, plop, pasune",0,90,0,0,20,50,20,0,1,34,55,10,5,2,20-30 year,8.09,641,322,NA,NA,21.7,130,10,10,88.16,river,10km10kmE515N261,ROSCI0108: Lunca Mureșului Inferior,Mureş,MU,Maros,20.843874,46.089987,c(NaN, NaN)
463,9/13/2017 0:00,Maros Arad varos,MU17002,166,Maros,Mures,NA,510,670,"Nagy András Attila, Kovács Attila",500,70,2500,100,200,0,5,1,1,wading,2,NA,7,5,80,5,2,1,0,"floodplain, dike, city","willow, poplar, dike, city",20,70,9,1,20,70,9,1,2,30,58,10,4,2, 30-50 year,7.42,571,285,65,5.8,20.3,110,0,0,102.59,river,10km10kmE519N262,NA,Mureş,MU,Maros,21.325263,46.160199,c(NaN, NaN)
464,9/13/2017 0:00,Maros Arad felett,MU17003,NA,Maros,Mures,NA,720,780,"Nagy András Attila, Kovács Attila",500,70,2500,100,200,0,5,0,1,wading,1,NA,2,5,48,35,10,0,0,"willow, poplar, forest, ",pasture,90,10,0,0,0,100,0,0,5,50,40,5,4,1,NA,7.67,602,301,82,7.2,21.7,110,0,0,105.58,river,10km10kmE519N262,NA,Mureş,MU,Maros,21.393747,46.129425,c(NaN, NaN)
465,9/12/2016 0:00,Maros Arad alatt T,MU16001,NA,Maros,Mures,NA,NA,980,"Nagy András Attila, Kovács Attila",500,80,2500,80,200,0,6,0,1,wading,1,NA,5,10,60,25,0,0,0,floodplain with forest,"agricultural land, willow, poplar",20,80,0,0,10,90,0,0,2,30,58,10,3,1,NA,7.55,457,230,92,7.7,22.6,110,0,0,102.1,river,10km10kmE518N262,ROSCI0108: Lunca Mureșului Inferior,Mureş,MU,Maros,21.249192,46.148911,c(NaN, NaN)
466,9/12/2017 0:00,Maros Pecska T,MU17001,NA,Maros,Mures,NA,1020,1200,"Nagy András Attila, Kovács Attila",500,100,2500,100,200,0,3,0,1,wading,1,NA,10,70,20,0,0,0,0,floodplain with forest,floodplain with forest,0,100,0,0,40,60,0,0,0,15,65,20,4,1,NA,7.59,536,269,87,7.5,22.14,140,0,0,99.97,river,10km10kmE517N262,ROSCI0108: Lunca Mureșului Inferior,Mureş,MU,Maros,21.0484919,46.1488686,c(NaN, NaN)
467,10/26/2019 0:00,Feher-Koros Kisjeno T,CR19003,213,Fehér-Körös,Crisul Alb,NA,780,NA,"Nagy András Attila, Kelemen Alpár",200,10,600,70,130,1,35,0,1,wading,2,NA,10,60,10,5,0,0,15,"fűz, legelő, töltés, szántó","fűz, legelő, töltés, szántó",20,0,0,0,20,0,0,0,0,60,35,5,3,3,30-50 year,7.69,330,165,NA,NA,13.8,12,80,80,95.48,river,10km10kmE520N266,NA,Crişuri,CR,Koros,21.534054,46.496058,c(NaN, NaN)
468,8/26/2021 0:00,Feher-Koros Cintei T,CR21005,315,Crisul Alb,Crisul Alb,NA,920,NA,"Nagy András Attila, Zsigmond Miklós",180,13,540,75,150,0,35,0,1,wading,2,NA,2,77,10,1,1,0,9,"fűz, töltés, mezőgazdasági terület","fűz, töltés, mezőgazdasági terület",0,50,0,0,0,50,0,0,0,50,45,5,4,3,30-50 year,7.9,490,247,NA,NA,21,18,50,50,99.36,river,10km10kmE520N266,NA,Crişuri,CR,Koros,21.59346703,46.44509842,c(NaN, NaN)
469,9/15/2017 0:00,F-Koros Borosjeno alatt,CR17006,175,Körös,Crisul Alb,NA,750,880,"Nagy András Attila, Kovács Attila",200,18,600,50,160,1,17,0,1,wading,1,NA,10,10,5,0,0,0,75,"little willow, agricultural land, dike, agricultural land","little willow, agricultural land, dike, agricultural land",20,80,0,0,20,80,0,0,0,5,90,5,5,3, 30-50 year,8.12,333,167,110,9.6,20.2,20,0,0,107.96,river,10km10kmE522N266,NA,Crişuri,CR,Koros,21.80316183,46.42769061,c(NaN, NaN)
470,9/16/2017 0:00,Toz legfelso,CR17009,178,Körös,Tauz,NA,510,570,"Nagy András Attila, Kovács Attila",100,4,300,30,65,35,85,1,1,wading,1,NA,20,65,5,0,0,0,10,"bush, little floodplain, pasture","bush, arable land",35,65,0,0,35,65,0,0,0,0,30,70,5,2,20-30 year,7.55,219,109,50,5.1,14.8,8,0,0,109.99,river,10km10kmE523N266,NA,Crişuri,CR,Koros,21.90320104,46.47808196,c(NaN, NaN)
471,9/14/2017 0:00,Maros Lippa felett T,MU17004,173,Maros,Mures,NA,960,1080,"Nagy András Attila, Kovács Attila",300,65,1500,70,150,0,3,0,1,wading,1,NA,5,2,50,38,5,0,0,"floodplain, national road, deciduous forest","willow, poplar, agricultural land",10,90,0,0,35,65,0,0,5,65,20,10,4,1,NA,8.88,511,256,129,10.9,22.4,90,0,0,123.95,river,10km10kmE522N262,NA,Mureş,MU,Maros,21.730577,46.105551,c(NaN, NaN)
472,9/15/2017 0:00,Maros Lippaban,MU17006,NA,Maros,Mures,NA,510,NA,"Nagy András Attila, Kovács Attila",300,75,1500,70,180,0,3,0,1,wading,1,NA,10,10,50,27,2,1,0,"willow, poplar, little floodplain, concrete dike, locality","willow, poplar, little floodplain, dike, locality",5,95,0,0,5,95,0,0,0,40,40,20,4,2, 30-50 year,8.18,532,267,100,8.8,20.2,90,0,0,118.11,river,10km10kmE522N262,ROSCI0370: Râul Mureș între Lipova și Păuliș,Mureş,MU,Maros,21.682794,46.08821,c(NaN, NaN)
473,9/14/2017 0:00,Maros Lippa alatt,MU17005,NA,Maros,Mures,NA,660,NA,"Nagy András Attila, Kovács Attila",300,70,1500,70,150,0,6,0,1,wading,1,NA,2,2,50,46,0,0,0,"willow, poplar, agricultural land","willow, poplar, weekend houses, agricultural land",30,65,0,5,20,80,0,0,5,74,20,1,4,2,20-30 year,8.46,588,294,105,8.9,22.1,80,0,0,120.25,river,10km10kmE521N262,ROSCI0370: Râul Mureș între Lipova și Păuliș,Mureş,MU,Maros,21.664081,46.087026,c(NaN, NaN)
474,9/19/2019 0:00,Maros Batta (alatt) T,MU19049,182,Maros,Mures,NA,960,NA,"Nagy András Attila, Kelemen Alpár",250,55,750,55,120,0,3,0,1,wading,2,NA,10,20,25,45,0,0,0,"fűz, nyár vasút, legelő","fűz, nyár, szántó",10,70,0,0,20,70,0,0,35,30,15,20,5,2,30-50 year,8.35,524,262,NA,NA,20,80,20,10,142.24,river,10km10kmE525N262,ROSCI0064: Defileul Mureșului,Mureş,MU,Maros,22.061295,46.033321,c(NaN, NaN)
475,9/6/2016 0:00,Varfurile marnas terep,CR16001,NA,Fehér-Körös,Crisul Alb,NA,1110,NA,"Nagy András Attila, Ferincz Árpád, Imecs István, Takács Péter",150,18,450,45,110,0,15,0,1,wading,3,NA,3,10,47,40,0,0,0,"éger, fűz, kavicskitermelő út, lombhullató erdő","éger, fűz, lombhullató erdő",NA,NA,NA,NA,NA,NA,NA,NA,35,55,10,0,3,2,20-30 year,7.83,461,232,NA,NA,18.3,22,NA,NA,206.18,river,10km10kmE528N265,NA,Crişuri,CR,Koros,22.53584473,46.27922035,c(NaN, NaN)
476,9/24/2021 0:00,Ariesul Mare5T,MU21005,NA,Aries,Ariesul Mare,NA,NA,NA,"Nagy András Attila, Kelemen Alpár",200,13,600,40,100,0,35,NA,1,wading,3,NA,3,7,15,70,5,NA,NA,padure mixta,"faneata, drum, arbori",45,30,5,NA,35,40,5,NA,15,70,10,5,5,2,30-50 year,8.1,186,93,NA,NA,8.3,18,20,20,606.19,river,10km10kmE531N267,NA,Mureş,MU,Maros,22.96751252,46.43793487,c(NaN, NaN)
477,9/24/2021 0:00,Albac2T,MU21006,NA,Aries,Albac,NA,NA,NA,"Nagy András Attila, Kelemen Alpár",150,4,300,20,65,0,70,1,1,wading,3,NA,1,19,35,35,10,NA,NA,molidis,molidis,NA,65,NA,NA,10,55,NA,NA,35,50,15,NA,5,2,20-30 year,7.75,130,65,NA,NA,9.3,6,35,35,725.46,river,10km10kmE531N268,ROSCI0002: Apuseni,Mureş,MU,Maros,22.96137217,46.48944394,c(NaN, NaN)
478,9/3/2021 0:00,Garda Seaca3T,MU21004,NA,Aries,Garda Seaca,NA,NA,NA,"Nagy András Attila, Kelemen Alpár",150,12,450,50,90,0,20,0,1,wading,4,NA,NA,7,18,35,40,NA,NA,padure mixta,"gater, drum asfaltat, padure mixta",60,10,NA,NA,NA,80,NA,NA,15,40,43,2,4,2,20-30 year,8.01,318,156,NA,NA,10.3,18,30,20,745.01,river,10km10kmE530N267,ROSCI0002: Apuseni,Mureş,MU,Maros,22.82701495,46.45929794,c(NaN, NaN)
479,9/3/2021 0:00,Cobles2T,MU21003,NA,Aries,Cobles,NA,NA,NA,"Nagy András Attila, Kelemen Alpár",150,6,450,40,150,0,70,3,1,wading,4,NA,NA,5,15,75,5,NA,NA,"pasune, case","faneata, case",NA,50,20,NA,NA,50,20,NA,30,40,25,5,5,2,20-30 year,7.62,99,49,NA,NA,12.2,10,30,30,835.56,river,10km10kmE529N268,NA,Mureş,MU,Maros,22.75535706,46.47767199,c(NaN, NaN)
480,11/27/2019 23:00,Fekete-Koros ingola,CR19005,NA,Fekete-Koros,Crisul Negru,NA,780,NA,"Nagy András Attila, Antal László, Nyeste Krisztián",100,4,200,20,55,0,70,0,1,wading,3,NA,1,9,25,45,20,0,0,"legelo, vegyes erdo",lombhullato erdo,15,80,0,0,15,80,0,0,70,25,5,0,5,2,10-20 year,7.78,107,54,NA,NA,9.4,5,5,5,451.44,river,10km10kmE528N267,NA,Crişuri,CR,Koros,22.55915,46.436755,c(NaN, NaN)
481,9/15/2017 0:00,Feher-Koros Barza,CR17005,176,Körös,Crisul Alb,NA,960,1080,"Nagy András Attila, Kovács Attila",200,16,600,55,160,0,25,1,1,wading,1,NA,2,8,44,35,1,0,10,"willow, poplar, agricultural land","willow, poplar, little floodplain, agricultural land",30,70,0,0,20,80,0,0,25,54,20,1,4,2,20-30 year,8.05,394,197,94,8.2,19.9,24,0,0,127.03,river,10km10kmE524N266,ROSCI0294: Crișul Alb între Gurahonț și Ineu,Crişuri,CR,Koros,22.07896132,46.38538,c(NaN, NaN)
482,9/6/2016 0:00,Tarkany Marnas terep,CR16002,NA,Fekete-Koros,Crisul Negru,NA,920,NA,"Nagy András Attila, Ferincz Árpád, Imecs István, Takács Péter",150,25,450,65,130,0,10,1,1,wading,4,NA,15,10,30,40,0,0,5,"ártér fűzzel, nyárral és égerrel","Fűz, éger, töltés",NA,NA,NA,NA,NA,NA,NA,NA,25,45,30,0,3,2,20-30 year,7.77,347,174,NA,NA,20.3,45,NA,NA,196.1,river,10km10kmE526N269,NA,Crişuri,CR,Koros,22.37844647,46.62349896,c(NaN, NaN)
483,8/24/2017 0:00,Fekete-Koros Belenyessonkoly,CR17004,149,Fekete-Koros,Crisul Negru,NA,900,NA,"Nagy András Attila, Muntean George, Cirodea Moise, Drimbea Marcus",150,15,500,50,160,0,40,1,1,wading,3,NA,30,25,30,15,0,0,0,"fűz, kis árterülettel, legelő","fűz, kis árterülettel, szántó",20,50,0,0,20,50,0,0,25,35,30,10,3,2,20-30 year,8.37,315,158,NA,NA,21.8,20,30,30,161.7,river,10km10kmE525N269,NA,Crişuri,CR,Koros,22.25300345,46.6795642,c(NaN, NaN)
484,10/4/2018 0:00,Belenyes alatt T,CR18006,379,Fekete-Koros,Crisul Negru,NA,570,NA,"Nagy András Attila, Pap Péter László",150,10,450,50,140,0,10,1,1,wading,3,NA,3,17,45,30,5,0,0,"willow, poplar, agricultural land","willow, poplar, agricultural land",40,20,40,0,40,20,40,0,40,40,13,7,5,2,30-50 year,8,325,162,115,11.8,11.9,20,0,0,175.11,river,10km10kmE525N269,NA,Crişuri,CR,Koros,22.31229501,46.66617,c(NaN, NaN)
485,10/4/2018 0:00,Belenyes telepules T,CR18007,380,Fekete-Koros,Crisul Negru,NA,840,NA,"Nagy András Attila, Pap Péter László",150,10,450,60,140,0,35,1,1,wading,3,NA,15,20,10,15,0,0,40,"willow, concrete dike","willow, poplar, soil dike",10,10,0,0,10,10,0,5,30,25,40,5,5,3,30-50 year,7.78,317,155,112,11.6,12.3,14,80,75,179.13,river,10km10kmE526N269,NA,Crişuri,CR,Koros,22.33927801,46.663884,c(NaN, NaN)
486,10/4/2018 0:00,Belenyes felett T,CR18008,381,Fekete-Koros,Crisul Negru,NA,960,NA,"Nagy András Attila, Pap Péter László",150,9,450,50,150,2,40,2,1,wading,3,NA,3,12,35,20,30,0,0,"willow, dike, agricultural land","willow, floodplain, dike, agricultural land",20,40,0,0,20,20,20,0,35,50,10,5,5,2,30-50 year,8.16,297,149,104,10.6,13.6,18,40,40,186.67,river,10km10kmE526N269,NA,Crişuri,CR,Koros,22.36240401,46.646544,c(NaN, NaN)
487,9/26/2015 1:00,Pece to T,CR15002,NA,Crisul Repede,Petea,NA,NA,NA,Nagy András Attila + valaki,9,8,72,70,120,7,7,0,1,wading,1,NA,100,NA,NA,NA,NA,NA,NA,"lac secat, arin, pin, salcie","lac secat, arin, pin, salcie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4,3,20-30 year,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,lake,10km10kmE523N272,ROSCI0098: Lacul Pețea,Crişuri,CR,Koros,22.00293037,46.99741615,c(NaN, NaN)
488,10/5/2018 0:00,Sebes-Koros Feketeto T,CR18010,384,Sebes-Körös,Crisul Repede,NA,990,NA,"Nagy András Attila, Pap Péter László",150,13,450,40,130,0,22,1,1,wading,3,NA,8,17,20,40,15,0,0,"fűz, éger, legelő, kaszáló","fűz, lombhullató erdő",20,60,10,0,40,10,0,0,35,40,20,5,5,2,20-30 year,8.06,280,141,97,10.1,11.8,20,10,50,413.98,river,10km10kmE528N273,NA,Crişuri,CR,Koros,22.74499201,46.955296,c(NaN, NaN)
489,9/6/2016 0:00,Baratka,CR16003,NA,Sebes-Körös,Crisul Repede,NA,690,NA,"Nagy András Attila, Ferincz Árpád, Imecs István, Takács Péter",160,13,500,40,80,0,10,0,1,wading,4,NA,2,8,30,60,0,0,0,ártér égeres legelővel,ártér égeres legelővel,NA,NA,NA,NA,NA,NA,NA,NA,50,35,15,0,4,2,30-50 year,7.72,245,121,NA,NA,NA,20,NA,NA,356.91,river,10km10kmE528N272,NA,Crişuri,CR,Koros,22.66367755,46.93312651,c(NaN, NaN)
490,11/27/2019 23:00,Sebes-Koros ingola sikertelen,CR19004,NA,Sebes-Körös,Crisul Repede,NA,600,NA,"Nagy András Attila, Antal László, Nyeste Krisztián",100,8,100,50,100,0,30,1,1,wading,3,NA,2,28,40,30,0,0,0,"fűz, éger, bokros, szántó, kaszáló","fűz, éger, lombhullató",20,10,0,0,20,10,0,0,40,40,18,2,5,2,20-30 year,NA,NA,NA,NA,NA,NA,13,70,70,467.63,river,10km10kmE529N273,NA,Crişuri,CR,Koros,22.846502,46.932354,c(NaN, NaN)
491,7/5/2018 0:00,Meleg-Szamos agro,SO18001,263,Kis-Szamos,Somesul Mic (Somesul Cald),NA,780,NA,"Nagy András Attila, Cocan Daniel, Latiu Calin, Muntean George etc.",300,13,1000,75,160,0,20,1,1,wading,3,NA,3,10,20,30,37,0,0,fenyőerdő,fenyőerdő,20,70,0,0,10,80,0,0,30,40,30,0,5,2,30-50 year,NA,NA,NA,NA,NA,11.5,18,10,10,1014.17,river,10km10kmE529N269,ROSCI0002: Apuseni,Someş,SO,Szamos,22.83516887,46.64187913,c(NaN, NaN)
492,10/7/2021 0:00,Crisul Pietros Poienii de JosT,CR21010,NA,Crisul Negru,Crisul Pietros,NA,NA,NA,"Nagy András Attila, Kelemen Alpár",170,9,40,45,130,0,10,1,1,wading,3,NA,NA,15,15,50,20,NA,NA,"lunca inundabila, arinis","lunca inundabila, arinis",NA,10,90,NA,NA,10,90,NA,30,55,13,2,5,2,20-30 year,7.98,233,117,NA,NA,13.7,17,NA,NA,266.05,river,10km10kmE527N269,NA,Crişuri,CR,Koros,22.50147927,46.61270026,c(NaN, NaN)
493,10/6/2021 0:00,Crisul Pietros Pietroasa3T,CR21009,NA,Crisul Negru,Crisul Pietros,NA,NA,NA,"Nagy András Attila, Kelemen Alpár",200,10,600,50,150,0,30,0,1,wading,3,NA,0,10,35,20,35,NA,NA,"padure, faneata",padure de foioase,NA,80,20,NA,NA,80,20,NA,35,45,19,1,5,2,20-30 year,7.7,240,120,NA,NA,11.1,15,NA,NA,356.15,river,10km10kmE528N268,NA,Crişuri,CR,Koros,22.57763523,46.58854733,c(NaN, NaN)
494,10/4/2021 0:00,Sighisel3T,CR21008,NA,Crisul Negru,Sighisel,NA,NA,NA,"Nagy András Attila, Kelemen Alpár",150,2,250,20,70,0,90,1,1,wading,2,NA,5,7,28,60,NA,NA,NA,"arin, drum de tara","tufaris, salcie",30,30,NA,NA,25,50,NA,NA,NA,50,35,15,4,2,20-30 year,7.87,327,164,NA,NA,15,4,40,25,333.62,river,10km10kmE527N268,NA,Crişuri,CR,Koros,22.53591883,46.51808562,c(NaN, NaN)
495,7/30/2021 0:00,Belis2T,SO21014,NA,Somesul Mic,Belis,NA,NA,NA,"Nagy András Attila, Kelemen Alpár",150,8,450,35,90,0,45,0,1,wading,3,NA,1,9,30,55,5,NA,NA,"salcie, faneata","salcie, faneata, molid",15,20,NA,NA,15,30,NA,NA,60,30,10,NA,4,2,30-50 year,7.46,138,69,NA,NA,17,12,65,55,1030.21,river,10km10kmE530N269,ROSCI0002: Apuseni,Someş,SO,Szamos,22.91500613,46.59907502,c(NaN, NaN)
496,5/2/2019 0:00,SR 3 T,SO19002,14,Kis-Szamos,Somesul Rece,NA,1020,NA,"Nagy András Attila, Busu Daniel, Szegedi Ervin",150,7,450,45,80,0,40,2,1,wading,4,NA,2,8,20,45,25,0,0,"pine forest, hay meadow","hay meadow, pine fores",30,70,0,0,20,80,0,0,70,20,8,2,4,2,30-50 year,5.63,23,11,NA,NA,6.3,10,0,0,1356.11,river,10km10kmE531N268,ROSCI0233: Someșul Rece,Someş,SO,Szamos,23.075675,46.521499,c(NaN, NaN)
497,5/2/2019 0:00,SR 1 T,SO19001,8,Kis-Szamos,Somesul Rece,NA,750,NA,"Nagy András Attila, Busu Daniel, Szegedi Ervin",150,13,450,50,100,0,10,2,1,wading,4,NA,3,4,15,48,30,0,0,pine forest,"floodplain, pine forest",80,20,0,0,45,55,0,0,70,20,8,2,4,2,30-50 year,5.99,23,11,NA,NA,6.1,19,0,0,1234.87,river,10km10kmE531N269,ROSCI0233: Someșul Rece,Someş,SO,Szamos,23.073138,46.552415,c(NaN, NaN)
498,5/3/2019 0:00,SR 5 VT,SO19003,18,Kis-Szamos,Somesul Rece,NA,840,NA,"Nagy András Attila, Busu Daniel, Szegedi Ervin",150,11,300,80,130,0,10,0,1,wading,4,NA,0,25,10,25,40,0,0,pine forest,"floodplain, pine forest",30,70,0,0,10,90,0,0,85,15,0,0,4,2,30-50 year,5.45,30,16,NA,NA,9.7,14,0,0,1061.69,river,10km10kmE532N269,ROSCI0233: Someșul Rece,Someş,SO,Szamos,23.126942,46.603957,c(NaN, NaN)
499,7/28/2021 0:00,"SR G7 (Cheile Dumitresei, aval baraj)",SO21010,NA,Somesul Rece,Somesul Rece,NA,NA,NA,"Nagy András Attila, Cocan Daniel, Latiu Calin, Papuc Tudor",160,3,450,35,70,0,75,3,1,wading,2,NA,2,20,23,20,35,0,0,"fűz, aszfaltozott út, vegyes erdő",vegyes erdő,35,30,0,0,35,30,0,0,25,50,20,5,4,3,30-50 year,7.32,73,36,NA,NA,16.6,5,35,35,903.37,river,10km10kmE532N270,ROSCI0233: Someșul Rece,Someş,SO,Szamos,23.15095112,46.62235212,c(NaN, NaN)
500,6/12/2012 0:00,Iara1,MU12001,NA,Iara,Iara,NA,630,NA,"Nagy András Attila, Vasaliut Romeo",70,6,200,30,60,0,90,2,1,wading,3,NA,1,9,60,30,0,0,0,padure mixta,padure mixta,NA,NA,NA,NA,NA,NA,NA,NA,20,75,5,0,5,2,20-30 year,NA,NA,NA,NA,NA,NA,7,NA,NA,983.14,river,10km10kmE533N269,ROSCI0263: Valea Ierii,Mureş,MU,Maros,23.26528254,46.56200282,c(NaN, NaN)
501,8/9/2013 0:00,Ocolis1,MU13001,NA,Aranyos,Ocolis (Runc),NA,610,NA,"Nagy András Attila, Pap Péter László",80,1.5,130,25,50,0,90,4,1,wading,2,NA,0,20,30,50,0,0,0,"éger, fűz, sziklák","éger, fűz, út, sziklák",NA,NA,NA,NA,NA,NA,NA,NA,60,30,10,0,5,3,20-30 year,NA,NA,NA,NA,NA,NA,6,NA,NA,553.92,river,10km10kmE534N269,ROSCI0253: Trascău,Mureş,MU,Maros,23.43962076,46.5100777,c(NaN, NaN)
502,6/14/2012 0:00,Iara5,MU12005,NA,Iara,Iara,NA,560,NA,"Nagy András Attila, Vasaliut Romeo",100,8,300,50,140,0,90,5,1,wading,3,NA,20,20,50,10,0,0,0,"bushes, meadow, agricultural land","bushes, meadow, agricultural land",NA,NA,NA,NA,NA,NA,NA,NA,20,50,20,10,5,2,30-50 year,NA,NA,NA,NA,NA,NA,13,NA,NA,477.56,river,10km10kmE535N269,NA,Mureş,MU,Maros,23.49330413,46.56239594,c(NaN, NaN)
503,6/12/2012 0:00,Iara2,MU12002,NA,Iara,Iara,NA,730,NA,"Nagy András Attila, Vasaliut Romeo",100,6,400,30,70,0,65,1,1,wading,3,NA,5,10,80,5,0,0,0,padure mixta,faneata,NA,NA,NA,NA,NA,NA,NA,NA,0,75,20,5,5,2,20-30 year,NA,NA,NA,NA,NA,NA,9,NA,NA,795.12,river,10km10kmE533N270,NA,Mureş,MU,Maros,23.30430495,46.62384642,c(NaN, NaN)
504,6/12/2012 0:00,Iara3,MU12003,NA,Iara,Iara,NA,NA,NA,"Nagy András Attila, Vasaliut Romeo",70,7,200,50,120,0,50,2,1,wading,3,NA,10,10,50,30,0,0,0,deciduous forest,"meadow, deciduous forest",NA,NA,NA,NA,NA,NA,NA,NA,15,70,10,5,5,2,30-50 year,NA,NA,NA,NA,NA,NA,11,NA,NA,677.08,river,10km10kmE533N270,ROSCI0263: Valea Ierii,Mureş,MU,Maros,23.37015855,46.63575614,c(NaN, NaN)
